case_id,profile_set,kernel,concept,status,metric,value,unit
permute.candidate.wide_hot.detailed,detailed,token_permute_token_owned_top2_kernel,l1_hit_rate_pct,collected,l1tex__t_sector_hit_rate.pct,1.248215418781726,%
permute.candidate.wide_hot.detailed,detailed,token_permute_token_owned_top2_kernel,l2_hit_rate_pct,collected,lts__t_sector_hit_rate.pct,67.17076354578366,%
permute.candidate.wide_hot.detailed,detailed,token_permute_token_owned_top2_kernel,global_load_sectors,not_collected,,,
permute.candidate.wide_hot.detailed,detailed,token_permute_token_owned_top2_kernel,global_load_requests,collected,l1tex__t_requests_pipe_lsu_mem_global_op_ld.sum,24576.0,
permute.candidate.wide_hot.detailed,detailed,token_permute_token_owned_top2_kernel,global_store_sectors,not_collected,,,
permute.candidate.wide_hot.detailed,detailed,token_permute_token_owned_top2_kernel,global_store_requests,collected,l1tex__t_requests_pipe_lsu_mem_global_op_st.sum,40960.0,
permute.candidate.wide_hot.detailed,detailed,token_permute_token_owned_top2_kernel,local_load_instructions,collected,smsp__sass_inst_executed_op_local_ld.sum,0.0,inst
permute.candidate.wide_hot.detailed,detailed,token_permute_token_owned_top2_kernel,local_store_instructions,collected,smsp__sass_inst_executed_op_local_st.sum,0.0,inst
permute.candidate.wide_hot.detailed,detailed,token_permute_token_owned_top2_kernel,tensor_active_pct,collected,sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_active,0.0,%
permute.candidate.wide_hot.detailed,detailed,token_permute_token_owned_top2_kernel,eligible_warps_per_scheduler,not_collected,,,
permute.candidate.wide_hot.detailed,detailed,token_permute_token_owned_top2_kernel,issue_active_pct,collected,sm__issue_active.avg.pct_of_peak_sustained_elapsed,4.805751122295828,%
permute.candidate.wide_hot.detailed,detailed,token_permute_token_owned_top2_kernel,stall_long_scoreboard,collected,smsp__pcsamp_warps_issue_stalled_long_scoreboard,1061,warp
permute.candidate.wide_hot.detailed,detailed,token_permute_token_owned_top2_kernel,stall_short_scoreboard,collected,smsp__pcsamp_warps_issue_stalled_short_scoreboard,63,warp
permute.candidate.wide_hot.detailed,detailed,token_permute_token_owned_top2_kernel,stall_wait,collected,smsp__pcsamp_warps_issue_stalled_wait,14,warp
permute.candidate.wide_hot.detailed,detailed,token_permute_token_owned_top2_kernel,stall_barrier,collected,smsp__pcsamp_warps_issue_stalled_barrier,368,warp
permute.candidate.wide_hot.detailed,detailed,token_permute_token_owned_top2_kernel,stall_math_pipe,collected,smsp__pcsamp_warps_issue_stalled_math_pipe_throttle,2,warp
permute.candidate.wide_hot.detailed,detailed,token_permute_token_owned_top2_kernel,stall_memory_throttle,collected,smsp__pcsamp_warps_issue_stalled_mio_throttle,79,warp
permute.naive.anchor.detailed,detailed,token_permute_naive_kernel,device_name,collected,device__attribute_display_name,NVIDIA GeForce RTX 3080,
permute.naive.anchor.detailed,detailed,token_permute_naive_kernel,cc_major,collected,device__attribute_compute_capability_major,8,
permute.naive.anchor.detailed,detailed,token_permute_naive_kernel,cc_minor,collected,device__attribute_compute_capability_minor,6,
permute.naive.anchor.detailed,detailed,token_permute_naive_kernel,sm_count,collected,device__attribute_multiprocessor_count,68,
permute.naive.anchor.detailed,detailed,token_permute_naive_kernel,duration_ns,collected,gpu__time_duration.sum,8768.0,ns
permute.naive.anchor.detailed,detailed,token_permute_naive_kernel,grid_size,collected,launch__grid_size,1024,
permute.naive.anchor.detailed,detailed,token_permute_naive_kernel,block_size,collected,launch__block_size,128,
permute.naive.anchor.detailed,detailed,token_permute_naive_kernel,waves_per_sm,collected,launch__waves_per_multiprocessor,1.2549019607843137,
permute.naive.anchor.detailed,detailed,token_permute_naive_kernel,registers_per_thread,collected,launch__registers_per_thread,26,register/thread
permute.naive.anchor.detailed,detailed,token_permute_naive_kernel,shared_mem_per_block,collected,launch__shared_mem_per_block,1028,byte/block
permute.naive.anchor.detailed,detailed,token_permute_naive_kernel,occupancy_theoretical_pct,collected,sm__maximum_warps_per_active_cycle_pct,100.0,%
permute.naive.anchor.detailed,detailed,token_permute_naive_kernel,occupancy_achieved_pct,collected,sm__warps_active.avg.pct_of_peak_sustained_active,74.77811484020592,%
permute.naive.anchor.detailed,detailed,token_permute_naive_kernel,sm_throughput_pct,collected,sm__throughput.avg.pct_of_peak_sustained_elapsed,15.462295464916668,%
permute.naive.anchor.detailed,detailed,token_permute_naive_kernel,memory_throughput_pct,collected,gpu__compute_memory_throughput.avg.pct_of_peak_sustained_elapsed,11.527160101651843,%
permute.naive.anchor.detailed,detailed,token_permute_naive_kernel,dram_throughput_pct,collected,gpu__dram_throughput.avg.pct_of_peak_sustained_elapsed,11.527160101651843,%
permute.naive.anchor.detailed,detailed,token_permute_naive_kernel,dram_read_bytes,collected,dram__bytes_read.sum,533376.0,byte
permute.naive.anchor.detailed,detailed,token_permute_naive_kernel,dram_write_bytes,collected,dram__bytes_write.sum,209792.0,byte
permute.naive.anchor.detailed,detailed,token_permute_naive_kernel,l1_throughput_pct,collected,l1tex__throughput.avg.pct_of_peak_sustained_active,14.569633790926703,%
permute.naive.anchor.detailed,detailed,token_permute_naive_kernel,l1_hit_rate_pct,collected,l1tex__t_sector_hit_rate.pct,21.41785552536232,%
permute.naive.anchor.detailed,detailed,token_permute_naive_kernel,l2_hit_rate_pct,collected,lts__t_sector_hit_rate.pct,71.30923011484475,%
permute.naive.anchor.detailed,detailed,token_permute_naive_kernel,global_load_sectors,not_collected,,,
permute.naive.anchor.detailed,detailed,token_permute_naive_kernel,global_load_requests,collected,l1tex__t_requests_pipe_lsu_mem_global_op_ld.sum,10240.0,
permute.naive.anchor.detailed,detailed,token_permute_naive_kernel,global_store_sectors,not_collected,,,
permute.naive.anchor.detailed,detailed,token_permute_naive_kernel,global_store_requests,collected,l1tex__t_requests_pipe_lsu_mem_global_op_st.sum,10240.0,
permute.naive.anchor.detailed,detailed,token_permute_naive_kernel,local_load_instructions,collected,smsp__sass_inst_executed_op_local_ld.sum,0.0,inst
permute.naive.anchor.detailed,detailed,token_permute_naive_kernel,local_store_instructions,collected,smsp__sass_inst_executed_op_local_st.sum,0.0,inst
permute.naive.anchor.detailed,detailed,token_permute_naive_kernel,tensor_active_pct,collected,sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_active,0.0,%
permute.naive.anchor.detailed,detailed,token_permute_naive_kernel,eligible_warps_per_scheduler,not_collected,,,
permute.naive.anchor.detailed,detailed,token_permute_naive_kernel,issue_active_pct,collected,sm__issue_active.avg.pct_of_peak_sustained_elapsed,15.462295464916668,%
permute.naive.anchor.detailed,detailed,token_permute_naive_kernel,stall_long_scoreboard,collected,smsp__pcsamp_warps_issue_stalled_long_scoreboard,108,warp
permute.naive.anchor.detailed,detailed,token_permute_naive_kernel,stall_short_scoreboard,collected,smsp__pcsamp_warps_issue_stalled_short_scoreboard,2,warp
permute.naive.anchor.detailed,detailed,token_permute_naive_kernel,stall_wait,collected,smsp__pcsamp_warps_issue_stalled_wait,6,warp
